id,Machine failure,Probability
171418,0,0.0033
171419,0,0.0021
171420,0,0.0037
171421,0,0.0103
171422,0,0.0024
171423,0,0.0026
171424,0,0.0032
171425,0,0.0001
171426,0,0.001
171427,0,0.0004
171428,0,0.0011
171429,0,0.0021
171430,0,0.0158
171431,0,0.0013
171432,0,0.0008
171433,0,0.0007
171434,0,0.0063
171435,0,0.0009
171436,0,0.0189
171437,0,0.0013
171438,0,0.006
171439,0,0.0105
171440,0,0.008
171441,0,0.0034
171442,0,0.0006
171443,0,0.0032
171444,0,0.0076
171445,0,0.0011
171446,0,0.0015
171447,0,0.0021
171448,0,0.0104
171449,0,0.0081
171450,0,0.0013
171451,0,0.0017
171452,0,0.0013
171453,0,0.0038
171454,0,0.0025
171455,0,0.0008
171456,0,0.0048
171457,0,0.0097
171458,0,0.002
171459,0,0.0035
171460,0,0.002
171461,0,0.0079
171462,0,0.0009
171463,0,0.0026
171464,0,0.0027
171465,0,0.0024
171466,0,0.0012
171467,0,0.0031
171468,0,0.0053
171469,0,0.0015
171470,0,0.0104
171471,0,0.0133
171472,0,0.0013
171473,0,0.0012
171474,0,0.0014
171475,1,0.9997
171476,0,0.0112
171477,0,0.0042
171478,0,0.0015
171479,0,0.0146
171480,0,0.0019
171481,0,0.0004
171482,0,0.0026
171483,0,0.001
171484,0,0.0055
171485,0,0.0008
171486,0,0.0115
171487,0,0.0011
171488,0,0.007
171489,0,0.0043
171490,0,0.0032
171491,0,0.0014
171492,0,0.0014
171493,0,0.0023
171494,0,0.0023
171495,0,0.0028
171496,0,0.0018
171497,0,0.0029
171498,0,0.0001
171499,0,0.0034
171500,0,0.0046
171501,0,0.0006
171502,0,0.0006
171503,0,0.0041
171504,0,0.0007
171505,0,0.0064
171506,0,0.0047
171507,0,0.0022
171508,0,0.002
171509,0,0.003
171510,0,0.0007
171511,0,0.001
171512,0,0.0028
171513,0,0.0046
171514,0,0.0035
171515,0,0.0008
171516,0,0.0053
171517,0,0.0002
171518,0,0.0026
171519,0,0.0141
171520,0,0.0052
171521,0,0.0008
171522,0,0.002
171523,0,0.0095
171524,0,0.0019
171525,0,0.0031
171526,0,0.0044
171527,0,0.0006
171528,0,0.0118
171529,0,0.0012
171530,0,0.0063
171531,0,0.0009
171532,0,0.0022
171533,0,0.0094
171534,0,0.0014
171535,0,0.0059
171536,0,0.0065
171537,0,0.001
171538,0,0.0057
171539,1,0.9411
171540,0,0.0017
171541,0,0.0016
171542,0,0.0024
171543,0,0.002
171544,0,0.0078
171545,0,0.0055
171546,0,0.0014
171547,0,0.0008
171548,0,0.0014
171549,0,0.0012
171550,0,0.004
171551,0,0.0054
171552,0,0.0022
171553,0,0.0017
171554,0,0.0009
171555,0,0.0017
171556,0,0.0041
171557,0,0.0027
171558,0,0.0021
171559,0,0.0017
171560,0,0.0042
171561,0,0.0236
171562,0,0.0049
171563,0,0.0108
171564,0,0.0008
171565,0,0.002
171566,0,0.0012
171567,0,0.0233
171568,0,0.0053
171569,0,0.0018
171570,0,0.0145
171571,0,0.0005
171572,0,0.0073
171573,0,0.0074
171574,0,0.0009
171575,0,0.0008
171576,0,0.0004
171577,0,0.0008
171578,0,0.0083
171579,0,0.0025
171580,0,0.0014
171581,0,0.003
171582,0,0.0033
171583,0,0.0018
171584,0,0.0007
171585,0,0.0019
171586,0,0.0008
171587,0,0.0018
171588,0,0.0011
171589,0,0.0025
171590,0,0.0006
171591,0,0.0005
171592,0,0.002
171593,0,0.0032
171594,0,0.0009
171595,0,0.0005
171596,0,0.0004
171597,0,0.0007
171598,0,0.002
171599,0,0.0089
171600,0,0.0042
171601,0,0.0033
171602,0,0.0054
171603,0,0.0013
171604,0,0.0003
171605,0,0.0013
171606,0,0.0039
171607,0,0.0017
171608,0,0.0012
171609,0,0.0022
171610,0,0.0021
171611,0,0.0006
171612,0,0.0023
171613,0,0.0024
171614,0,0.001
171615,0,0.0009
171616,0,0.0014
171617,0,0.0013
171618,0,0.0013
171619,0,0.0011
171620,0,0.0041
171621,0,0.0027
171622,0,0.018
171623,0,0.0014
171624,0,0.0012
171625,0,0.002
171626,0,0.0012
171627,0,0.0043
171628,0,0.0006
171629,0,0.0012
171630,0,0.0027
171631,0,0.0029
171632,0,0.0004
171633,0,0.0027
171634,0,0.0037
171635,0,0.002
171636,0,0.0013
171637,0,0.0019
171638,0,0.0101
171639,0,0.0021
171640,0,0.0128
171641,0,0.0039
171642,0,0.001
171643,0,0.0016
171644,0,0.0015
171645,0,0.0024
171646,0,0.0022
171647,0,0.0008
171648,0,0.0008
171649,0,0.0012
171650,0,0.0025
171651,0,0.0026
171652,0,0.0019
171653,0,0.0102
171654,0,0.0034
171655,0,0.0027
171656,0,0.0025
171657,0,0.0025
171658,0,0.0144
171659,0,0.0079
171660,0,0.0006
171661,0,0.0011
171662,1,0.9483
171663,0,0.0009
171664,0,0.0044
171665,0,0.006
171666,0,0.0009
171667,0,0.0032
171668,0,0.0031
171669,0,0.0049
171670,0,0.0065
171671,0,0.0002
171672,0,0.0057
171673,0,0.0012
171674,0,0.0082
171675,0,0.0045
171676,0,0.0061
171677,0,0.001
171678,0,0.0062
171679,0,0.0035
171680,0,0.0023
171681,0,0.0077
171682,0,0.0027
171683,0,0.0006
171684,0,0.0049
171685,0,0.0084
171686,0,0.0021
171687,0,0.0009
171688,0,0.0026
171689,0,0.0047
171690,0,0.0055
171691,0,0.004
171692,0,0.0025
171693,0,0.0012
171694,0,0.0011
171695,0,0.0024
171696,0,0.0015
171697,0,0.0014
171698,0,0.0014
171699,0,0.0025
171700,0,0.0018
171701,0,0.0027
171702,0,0.001
171703,0,0.0011
171704,0,0.0026
171705,0,0.0007
171706,0,0.003
171707,0,0.0021
171708,0,0.0005
171709,0,0.0028
171710,0,0.0047
171711,1,0.9772
171712,0,0.0013
171713,0,0.0075
171714,0,0.0029
171715,0,0.0021
171716,0,0.002
171717,0,0.0047
171718,0,0.0065
171719,0,0.0378
171720,0,0.0018
171721,0,0.0008
171722,0,0.0077
171723,0,0.0031
171724,0,0.0011
171725,0,0.0007
171726,0,0.0005
171727,0,0.0014
171728,0,0.0033
171729,0,0.0167
171730,0,0.0006
171731,0,0.009
171732,0,0.0003
171733,0,0.0076
171734,0,0.0083
171735,0,0.0011
171736,0,0.0021
171737,0,0.0007
171738,0,0.006
171739,0,0.0009
171740,0,0.0008
171741,0,0.0007
171742,0,0.0069
171743,0,0.0004
171744,0,0.0002
171745,0,0.0104
171746,0,0.0021
171747,0,0.0011
171748,0,0.0122
171749,0,0.0014
171750,0,0.0085
171751,1,0.9953
171752,0,0.0011
171753,0,0.0008
171754,0,0.0005
171755,0,0.0024
171756,0,0.0028
171757,0,0.0047
171758,0,0.001
171759,0,0.0026
171760,0,0.0014
171761,0,0.0006
171762,0,0.0054
171763,0,0.0018
171764,0,0.0058
171765,0,0.0006
171766,0,0.0029
171767,0,0.0007
171768,0,0.0024
171769,0,0.0057
171770,0,0.0007
171771,0,0.0047
171772,0,0.001
171773,0,0.0007
171774,0,0.0057
171775,0,0.0015
171776,0,0.0042
171777,0,0.0111
171778,0,0.0011
171779,0,0.0035
171780,0,0.0087
171781,0,0.0028
171782,0,0.0031
171783,0,0.003
171784,0,0.0026
171785,0,0.0065
171786,0,0.0023
171787,0,0.0012
171788,0,0.0006
171789,0,0.0224
171790,0,0.0041
171791,0,0.0006
171792,0,0.0017
171793,0,0.0063
171794,0,0.0048
171795,0,0.0018
171796,0,0.002
171797,0,0.0018
171798,0,0.013
171799,0,0.0017
171800,0,0.0018
171801,0,0.0042
171802,0,0.0009
171803,0,0.0013
171804,0,0.0066
171805,0,0.0012
171806,0,0.0005
171807,0,0.0034
171808,0,0.0007
171809,0,0.0061
171810,0,0.0012
171811,0,0.0025
171812,0,0.0054
171813,0,0.0017
171814,0,0.0007
171815,0,0.0143
171816,0,0.0005
171817,0,0.0041
171818,0,0.0069
171819,0,0.0049
171820,0,0.0016
171821,0,0.0028
171822,0,0.0014
171823,0,0.0013
171824,0,0.011
171825,0,0.0008
171826,0,0.005
171827,0,0.0013
171828,0,0.0009
171829,0,0.004
171830,0,0.0036
171831,0,0.0017
171832,0,0.0012
171833,0,0.0005
171834,0,0.0036
171835,0,0.0065
171836,0,0.0009
171837,0,0.0014
171838,1,0.9923
171839,0,0.0029
171840,0,0.0023
171841,0,0.0115
171842,0,0.0005
171843,0,0.0064
171844,0,0.0029
171845,1,0.9988
171846,0,0.0079
171847,0,0.0058
171848,0,0.0012
171849,0,0.0014
171850,0,0.0018
171851,0,0.0028
171852,0,0.001
171853,0,0.0008
171854,0,0.0014
171855,0,0.0011
171856,0,0.0047
171857,0,0.0006
171858,0,0.0022
171859,0,0.0008
171860,0,0.0072
171861,0,0.0005
171862,0,0.0052
171863,0,0.0406
171864,0,0.0065
171865,0,0.0032
171866,1,0.9894
171867,0,0.0013
171868,0,0.0042
171869,0,0.0016
171870,0,0.0017
171871,0,0.0052
171872,0,0.005
171873,0,0.0063
171874,0,0.0013
171875,0,0.0161
171876,0,0.0027
171877,0,0.0032
171878,0,0.0005
171879,0,0.0011
171880,0,0.0014
171881,0,0.0017
171882,0,0.0028
171883,0,0.0035
171884,0,0.0024
171885,0,0.0043
171886,0,0.0042
171887,0,0.0007
171888,0,0.0105
171889,0,0.0052
171890,0,0.0032
171891,0,0.0006
171892,0,0.0015
171893,0,0.0036
171894,0,0.0088
171895,0,0.0164
171896,0,0.0009
171897,0,0.0018
171898,0,0.0032
171899,0,0.0019
171900,0,0.0025
171901,0,0.0018
171902,0,0.0009
171903,0,0.0018
171904,0,0.0062
171905,0,0.0005
171906,0,0.0029
171907,0,0.0023
171908,0,0.0208
171909,0,0.0148
171910,0,0.0012
171911,0,0.0015
171912,0,0.036
171913,0,0.0007
171914,0,0.0025
171915,0,0.0023
171916,0,0.0095
171917,0,0.0014
171918,0,0.006
171919,0,0.0022
171920,0,0.001
171921,0,0.0038
171922,1,0.9994
171923,0,0.0036
171924,0,0.004
171925,0,0.0012
171926,0,0.0021
171927,0,0.0008
171928,0,0.0001
171929,0,0.0001
171930,0,0.0011
171931,0,0.0017
171932,0,0.0008
171933,1,0.9999
171934,0,0.0035
171935,0,0.0024
171936,0,0.0012
171937,0,0.0002
171938,0,0.0011
171939,0,0.0021
171940,0,0.0014
171941,0,0.0016
171942,0,0.0028
171943,0,0.0006
171944,0,0.0114
171945,0,0.0071
171946,0,0.0017
171947,0,0.0023
171948,0,0.0021
171949,0,0.0
171950,0,0.0196
171951,0,0.0013
171952,0,0.0008
171953,0,0.0017
171954,0,0.0014
171955,0,0.0072
171956,0,0.0044
171957,0,0.0018
171958,0,0.004
171959,0,0.0007
171960,0,0.0038
171961,0,0.0005
171962,0,0.0052
171963,0,0.0066
171964,0,0.001
171965,0,0.0005
171966,0,0.0018
171967,0,0.0034
171968,0,0.0044
171969,0,0.0011
171970,0,0.0003
171971,0,0.0015
171972,0,0.0025
171973,0,0.0049
171974,0,0.0018
171975,1,1.0
171976,0,0.0035
171977,0,0.0019
171978,0,0.0048
171979,0,0.0051
171980,0,0.0027
171981,0,0.0019
171982,0,0.0038
171983,0,0.0009
171984,0,0.0101
171985,0,0.0033
171986,0,0.0042
171987,0,0.0007
171988,0,0.0061
171989,0,0.0014
171990,0,0.0352
171991,0,0.0025
171992,0,0.0019
171993,0,0.0046
171994,0,0.0084
171995,0,0.002
171996,0,0.0026
171997,0,0.0035
171998,0,0.0021
171999,0,0.0012
172000,0,0.0008
172001,0,0.0011
172002,0,0.0117
172003,0,0.0033
172004,0,0.0014
172005,0,0.0011
172006,0,0.0006
172007,0,0.0071
172008,0,0.0012
172009,0,0.0009
172010,0,0.0012
172011,0,0.0009
172012,0,0.002
172013,0,0.0007
172014,0,0.0081
172015,0,0.0028
172016,0,0.0028
172017,0,0.0008
172018,0,0.0019
172019,0,0.0047
172020,0,0.0018
172021,0,0.0013
172022,0,0.0009
172023,0,0.0018
172024,0,0.0058
172025,0,0.0031
172026,0,0.0023
172027,0,0.0019
172028,0,0.0105
172029,0,0.0008
172030,0,0.0036
172031,0,0.0026
172032,0,0.0023
172033,0,0.0023
172034,0,0.0014
172035,0,0.0045
172036,0,0.0015
172037,0,0.0023
172038,0,0.0075
172039,0,0.0028
172040,0,0.0037
172041,0,0.0009
172042,0,0.0072
172043,0,0.001
172044,0,0.0032
172045,0,0.0015
172046,0,0.0004
172047,0,0.0002
172048,0,0.0016
172049,0,0.0006
172050,0,0.0014
172051,0,0.0016
172052,0,0.0016
172053,0,0.0071
172054,0,0.0012
172055,0,0.0017
172056,0,0.0061
172057,0,0.008
172058,0,0.0006
172059,0,0.001
172060,0,0.0019
172061,0,0.0009
172062,0,0.002
172063,0,0.0044
172064,0,0.0016
172065,0,0.0064
172066,0,0.0796
172067,0,0.0121
172068,0,0.0072
172069,0,0.0015
172070,0,0.0008
172071,0,0.0127
172072,0,0.0007
172073,0,0.0019
172074,0,0.0006
172075,0,0.0044
172076,0,0.001
172077,0,0.0071
172078,0,0.0008
172079,0,0.002
172080,0,0.0008
172081,0,0.0003
172082,0,0.0004
172083,0,0.0033
172084,0,0.0028
172085,0,0.0058
172086,0,0.001
172087,0,0.0013
172088,0,0.005
172089,0,0.0007
172090,0,0.0036
172091,0,0.0013
172092,0,0.0183
172093,0,0.0019
172094,0,0.0073
172095,0,0.0007
172096,0,0.0045
172097,0,0.0026
172098,0,0.001
172099,1,0.9988
172100,0,0.0033
172101,0,0.0052
172102,0,0.0007
172103,0,0.0011
172104,0,0.0009
172105,0,0.002
172106,0,0.0016
172107,1,0.9925
172108,0,0.0076
172109,0,0.0036
172110,0,0.0016
172111,0,0.0121
172112,0,0.0018
172113,0,0.0082
172114,0,0.0022
172115,0,0.0013
172116,0,0.002
172117,0,0.0123
172118,0,0.0034
172119,0,0.0014
172120,0,0.001
172121,0,0.0052
172122,0,0.0046
172123,0,0.0016
172124,0,0.0039
172125,0,0.0031
172126,0,0.0015
172127,0,0.0022
172128,0,0.0081
172129,0,0.003
172130,0,0.005
172131,0,0.0065
172132,0,0.0036
172133,0,0.0023
172134,0,0.001
172135,0,0.0015
172136,0,0.0016
172137,0,0.0023
172138,0,0.001
172139,0,0.0008
172140,0,0.0021
172141,0,0.0013
172142,0,0.0028
172143,0,0.0037
172144,0,0.0008
172145,0,0.0191
172146,0,0.001
172147,0,0.0002
172148,0,0.0015
172149,0,0.001
172150,0,0.0015
172151,0,0.0021
172152,0,0.0005
172153,0,0.0011
172154,0,0.0013
172155,0,0.0014
172156,0,0.0011
172157,0,0.0143
172158,0,0.0007
172159,0,0.0079
172160,0,0.0023
172161,0,0.0031
172162,0,0.0013
172163,0,0.001
172164,0,0.0049
172165,0,0.0034
172166,0,0.0024
172167,0,0.0033
172168,0,0.0079
172169,0,0.0011
172170,0,0.0036
172171,0,0.0015
172172,0,0.0097
172173,0,0.0016
172174,0,0.0019
172175,0,0.002
172176,0,0.0008
172177,0,0.0041
172178,0,0.0019
172179,0,0.0043
172180,0,0.0046
172181,0,0.0007
172182,0,0.0115
172183,0,0.002
172184,0,0.0094
172185,1,0.9961
172186,0,0.0015
172187,0,0.0216
172188,0,0.0029
172189,1,0.9978
172190,0,0.0043
172191,0,0.0103
172192,0,0.0133
172193,0,0.0022
172194,0,0.0065
172195,0,0.0094
172196,0,0.0026
172197,0,0.005
172198,0,0.0023
172199,0,0.001
172200,0,0.0032
172201,0,0.0127
172202,0,0.0024
172203,0,0.0078
172204,0,0.0024
172205,0,0.0015
172206,0,0.0048
172207,0,0.0097
172208,0,0.0026
172209,0,0.0023
172210,0,0.005
172211,0,0.0004
172212,0,0.0008
172213,0,0.001
172214,0,0.0045
172215,0,0.0042
172216,0,0.0011
172217,0,0.0019
172218,0,0.0007
172219,0,0.0017
172220,0,0.0034
172221,0,0.0016
172222,0,0.0024
172223,0,0.0013
172224,0,0.0004
172225,0,0.0014
172226,0,0.0034
172227,0,0.0027
172228,0,0.0012
172229,0,0.0008
172230,0,0.0033
172231,0,0.0046
172232,0,0.0028
172233,0,0.0016
172234,0,0.0065
172235,0,0.0011
172236,0,0.0015
172237,0,0.0091
172238,0,0.0024
172239,0,0.0042
172240,0,0.0026
172241,0,0.0012
172242,0,0.0045
172243,0,0.0007
172244,0,0.002
172245,0,0.0012
172246,0,0.0007
172247,0,0.0015
172248,0,0.0054
172249,0,0.0015
172250,0,0.0197
172251,0,0.0015
172252,0,0.0017
172253,0,0.0055
172254,0,0.0024
172255,1,1.0
172256,0,0.0065
172257,0,0.0015
172258,1,0.987
172259,0,0.0004
172260,0,0.0179
172261,0,0.0003
172262,0,0.0019
172263,0,0.0008
172264,0,0.0003
172265,0,0.0012
172266,0,0.0012
172267,0,0.0123
172268,0,0.0016
172269,0,0.0062
172270,0,0.0004
172271,0,0.0023
172272,0,0.0023
172273,0,0.0017
172274,0,0.0019
172275,0,0.0013
172276,0,0.0062
172277,0,0.0018
172278,0,0.006
172279,0,0.0119
172280,0,0.001
172281,0,0.0106
172282,0,0.006
172283,0,0.0055
172284,0,0.0034
172285,0,0.0075
172286,0,0.009
172287,0,0.0001
172288,0,0.0027
172289,0,0.0009
172290,0,0.0047
172291,0,0.0035
172292,0,0.0014
172293,0,0.0028
172294,0,0.0079
172295,0,0.0038
172296,0,0.0021
172297,0,0.0011
172298,0,0.0052
172299,0,0.0016
172300,0,0.0024
172301,0,0.0081
172302,0,0.0039
172303,0,0.0145
172304,0,0.0052
172305,0,0.0019
172306,0,0.0023
172307,0,0.0035
172308,0,0.0033
172309,0,0.002
172310,0,0.0006
172311,0,0.0081
172312,0,0.0037
172313,0,0.0053
172314,0,0.0008
172315,0,0.0007
172316,0,0.0011
172317,0,0.0074
172318,0,0.003
172319,0,0.0082
172320,0,0.0017
172321,0,0.0011
172322,0,0.0082
172323,0,0.0009
172324,0,0.0022
172325,0,0.0013
172326,0,0.0019
172327,0,0.0007
172328,0,0.0013
172329,0,0.0072
172330,0,0.0109
172331,0,0.0033
172332,0,0.0089
172333,0,0.002
172334,0,0.0044
172335,0,0.0005
172336,0,0.0008
172337,0,0.0004
172338,0,0.0025
172339,0,0.0041
172340,0,0.0064
172341,0,0.0012
172342,0,0.005
172343,0,0.0007
172344,0,0.0044
172345,0,0.0034
172346,0,0.0024
172347,0,0.0053
172348,0,0.0051
172349,0,0.0026
172350,0,0.0019
172351,0,0.0024
172352,0,0.0067
172353,0,0.0018
172354,0,0.0006
172355,0,0.0064
172356,0,0.0046
172357,0,0.0005
172358,0,0.0017
172359,0,0.0017
172360,0,0.0046
172361,0,0.0028
172362,0,0.0118
172363,0,0.0019
172364,0,0.001
172365,0,0.0016
172366,0,0.0032
172367,0,0.0009
172368,0,0.006
172369,0,0.0005
172370,0,0.0005
172371,0,0.0069
172372,0,0.0012
172373,0,0.0028
172374,0,0.0038
172375,0,0.0011
172376,0,0.0016
172377,0,0.0104
172378,0,0.0015
172379,0,0.0017
172380,0,0.0011
172381,0,0.0021
172382,0,0.0014
172383,0,0.0137
172384,0,0.0017
172385,0,0.0171
172386,0,0.0008
172387,0,0.0023
172388,0,0.0016
172389,0,0.0031
172390,0,0.0032
172391,0,0.003
172392,0,0.0018
172393,0,0.0002
172394,0,0.0017
172395,0,0.0011
172396,0,0.0046
172397,0,0.0029
172398,0,0.0039
172399,0,0.0033
172400,0,0.0043
172401,0,0.0059
172402,0,0.0026
172403,0,0.0009
172404,0,0.002
172405,0,0.0022
172406,0,0.0024
172407,0,0.0012
172408,0,0.0007
172409,0,0.001
172410,0,0.0235
172411,0,0.0017
172412,0,0.0105
172413,0,0.0031
172414,1,0.9912
172415,0,0.0027
172416,0,0.0057
172417,0,0.0025
172418,0,0.0026
172419,0,0.0022
172420,0,0.0086
172421,0,0.0023
172422,0,0.0036
172423,0,0.0101
172424,0,0.0021
172425,0,0.0007
172426,0,0.0009
172427,0,0.0012
172428,0,0.0047
172429,0,0.0011
172430,0,0.0082
172431,0,0.0378
172432,0,0.0055
172433,0,0.0012
172434,0,0.0019
172435,0,0.0012
172436,0,0.0004
172437,0,0.0012
172438,0,0.0057
172439,0,0.0022
172440,0,0.0055
172441,0,0.002
172442,0,0.003
172443,0,0.0032
172444,0,0.0052
172445,0,0.0022
172446,0,0.0045
172447,0,0.0091
172448,0,0.0011
172449,0,0.0034
172450,0,0.0033
172451,0,0.001
172452,0,0.0056
172453,0,0.0195
172454,0,0.0019
172455,0,0.0012
172456,0,0.0032
172457,0,0.0026
172458,0,0.0022
172459,1,1.0
172460,0,0.0007
172461,0,0.0053
172462,0,0.0018
172463,0,0.0038
172464,0,0.0017
172465,0,0.0043
172466,0,0.0049
172467,0,0.0016
172468,0,0.0011
172469,0,0.0017
172470,0,0.0018
172471,0,0.0042
172472,0,0.0032
172473,0,0.0032
172474,0,0.0017
172475,0,0.0012
172476,0,0.0067
172477,0,0.0006
172478,0,0.0007
172479,0,0.001
172480,0,0.0017
172481,0,0.0021
172482,0,0.0013
172483,0,0.0115
172484,0,0.0131
172485,0,0.0054
172486,0,0.0009
172487,0,0.0022
172488,0,0.003
172489,0,0.0015
172490,0,0.0041
172491,0,0.0054
172492,0,0.0057
172493,0,0.0012
172494,0,0.0029
172495,0,0.0019
172496,0,0.001
172497,0,0.0009
172498,0,0.0028
172499,0,0.006
172500,0,0.0006
172501,0,0.0015
172502,0,0.0023
172503,0,0.0042
172504,0,0.003
172505,0,0.0005
172506,0,0.0061
172507,1,0.9998
172508,0,0.001
172509,0,0.0017
172510,0,0.0048
172511,0,0.0022
172512,0,0.0028
172513,0,0.0034
172514,0,0.0029
172515,0,0.0007
172516,0,0.0053
172517,0,0.0015
172518,0,0.0012
172519,0,0.002
172520,0,0.0026
172521,0,0.0016
172522,0,0.0018
172523,0,0.0015
172524,0,0.0004
172525,0,0.0043
172526,0,0.0155
172527,0,0.0047
172528,0,0.0054
172529,0,0.0002
172530,0,0.0148
172531,0,0.0017
172532,0,0.0044
172533,0,0.0084
172534,0,0.0037
172535,0,0.0003
172536,0,0.0012
172537,0,0.0031
172538,0,0.0026
172539,0,0.0008
172540,0,0.0005
172541,0,0.0021
172542,0,0.0045
172543,0,0.0018
172544,0,0.0075
172545,0,0.0013
172546,0,0.0017
172547,0,0.0038
172548,0,0.0021
172549,0,0.0007
172550,0,0.0012
172551,0,0.0021
172552,0,0.0017
172553,0,0.0019
172554,0,0.0201
172555,0,0.0039
172556,0,0.0013
172557,0,0.0075
172558,0,0.0011
172559,0,0.0011
172560,0,0.0021
172561,0,0.029
172562,0,0.0014
172563,0,0.0031
172564,0,0.0013
172565,0,0.0011
172566,0,0.001
172567,0,0.0053
172568,0,0.0017
172569,0,0.0003
172570,0,0.002
172571,0,0.0125
172572,0,0.0029
172573,0,0.0058
172574,0,0.0025
172575,0,0.002
172576,0,0.0068
172577,0,0.0067
172578,0,0.0009
172579,0,0.0011
172580,0,0.0011
172581,0,0.0015
172582,0,0.0069
172583,0,0.0005
172584,0,0.0002
172585,0,0.0024
172586,0,0.0037
172587,0,0.0005
172588,0,0.0004
172589,0,0.0013
172590,0,0.0074
172591,0,0.0037
172592,0,0.0016
172593,0,0.0007
172594,0,0.0043
172595,0,0.0017
172596,0,0.0015
172597,0,0.0008
172598,0,0.0009
172599,0,0.0007
172600,0,0.0012
172601,0,0.0024
172602,0,0.0015
172603,0,0.0005
172604,0,0.0066
172605,0,0.0005
172606,0,0.0004
172607,0,0.0089
172608,0,0.0004
172609,0,0.0055
172610,0,0.0056
172611,0,0.0011
172612,0,0.003
172613,0,0.0025
172614,0,0.0003
172615,0,0.0151
172616,0,0.0008
172617,0,0.0007
172618,0,0.002
172619,0,0.0022
172620,0,0.001
172621,0,0.0015
172622,0,0.0034
172623,0,0.0024
172624,0,0.002
172625,0,0.0019
172626,0,0.0023
172627,0,0.0014
172628,0,0.0071
172629,0,0.0009
172630,0,0.0028
172631,0,0.0112
172632,0,0.0068
172633,0,0.0026
172634,0,0.001
172635,0,0.0015
172636,0,0.0028
172637,0,0.0012
172638,0,0.0032
172639,0,0.0101
172640,0,0.0006
172641,0,0.0015
172642,0,0.0011
172643,0,0.003
172644,0,0.0014
172645,0,0.001
172646,0,0.0034
172647,0,0.0029
172648,0,0.0016
172649,0,0.0038
172650,0,0.005
172651,0,0.004
172652,0,0.011
172653,0,0.004
172654,0,0.0031
172655,0,0.0024
172656,0,0.0058
172657,0,0.0009
172658,0,0.001
172659,0,0.0022
172660,0,0.0174
172661,0,0.005
172662,0,0.0026
172663,0,0.0022
172664,0,0.0044
172665,0,0.0011
172666,0,0.0127
172667,0,0.0026
172668,0,0.0016
172669,0,0.0008
172670,0,0.0036
172671,0,0.0004
172672,0,0.0017
172673,0,0.0022
172674,0,0.0004
172675,0,0.0008
172676,0,0.0033
172677,0,0.0006
172678,0,0.0025
172679,0,0.0014
172680,0,0.0013
172681,0,0.003
172682,0,0.0005
172683,0,0.0015
172684,0,0.0009
172685,0,0.0005
172686,0,0.0017
172687,0,0.0038
172688,0,0.0058
172689,0,0.0032
172690,0,0.0114
172691,0,0.002
172692,0,0.0043
172693,0,0.0036
172694,0,0.0004
172695,0,0.0011
172696,0,0.0021
172697,0,0.0017
172698,0,0.0007
172699,0,0.0026
172700,0,0.0018
172701,0,0.0026
172702,0,0.002
172703,0,0.0019
172704,0,0.0044
172705,0,0.0017
172706,0,0.0006
172707,0,0.0017
172708,0,0.0086
172709,0,0.0042
172710,0,0.0009
172711,0,0.0026
172712,0,0.0095
172713,0,0.006
172714,0,0.0028
172715,0,0.0075
172716,0,0.0025
172717,1,0.9969
172718,0,0.0027
172719,0,0.0024
172720,0,0.0011
172721,0,0.0058
172722,0,0.0033
172723,0,0.0021
172724,0,0.0021
172725,0,0.0021
172726,0,0.0048
172727,0,0.0406
172728,0,0.0018
172729,0,0.0063
172730,0,0.0029
172731,0,0.0009
172732,0,0.0041
172733,0,0.0028
172734,0,0.0042
172735,0,0.0029
172736,0,0.0019
172737,0,0.0003
172738,0,0.0123
172739,0,0.006
172740,0,0.0074
172741,0,0.0032
172742,0,0.0027
172743,0,0.0009
172744,0,0.002
172745,0,0.0026
172746,0,0.0077
172747,0,0.0017
172748,0,0.0013
172749,0,0.0071
172750,0,0.002
172751,0,0.005
172752,0,0.0008
172753,0,0.0038
172754,0,0.0007
172755,0,0.0028
172756,0,0.0022
172757,0,0.0003
172758,0,0.0017
172759,0,0.0048
172760,0,0.0035
172761,0,0.006
172762,0,0.0061
172763,0,0.0042
172764,0,0.0057
172765,0,0.0012
172766,0,0.0046
172767,0,0.0009
172768,0,0.0006
172769,0,0.002
172770,0,0.0006
172771,0,0.0015
172772,0,0.0015
172773,0,0.0018
172774,0,0.002
172775,0,0.0038
172776,0,0.0061
172777,0,0.0012
172778,0,0.001
172779,0,0.0025
172780,0,0.0028
172781,0,0.0015
172782,0,0.0014
172783,0,0.0036
172784,0,0.0046
172785,0,0.0027
172786,0,0.0014
172787,0,0.0048
172788,0,0.0025
172789,0,0.0021
172790,0,0.0051
172791,0,0.0082
172792,0,0.01
172793,0,0.0014
172794,0,0.0139
172795,0,0.0018
172796,0,0.0008
172797,0,0.0004
172798,0,0.0006
172799,0,0.0092
172800,0,0.0016
172801,0,0.0046
172802,0,0.0007
172803,0,0.0006
172804,0,0.0031
172805,0,0.0011
172806,0,0.0136
172807,0,0.0047
172808,0,0.009
172809,0,0.0013
172810,0,0.0013
172811,0,0.0006
172812,0,0.0101
172813,0,0.0041
172814,0,0.005
172815,0,0.0016
172816,0,0.0019
172817,0,0.0005
172818,0,0.0041
172819,0,0.0029
172820,0,0.0012
172821,0,0.003
172822,0,0.0037
172823,0,0.024
172824,0,0.0042
172825,0,0.0015
172826,0,0.0007
172827,0,0.0031
172828,0,0.0023
172829,0,0.0007
