id,loan_status,probs
80695,0,0.0009
80696,0,0.0406
80697,0,0.0048
80698,0,0.2159
80699,0,0.0005
80700,0,0.0878
80701,0,0.0454
80702,0,0.0195
80703,0,0.0021
80704,0,0.0239
80705,0,0.0191
80706,0,0.0102
80707,0,0.008
80708,0,0.0035
80709,0,0.0071
80710,0,0.0574
80711,0,0.0446
80712,0,0.0341
80713,0,0.0046
80714,0,0.0057
80715,0,0.0028
80716,0,0.1156
80717,0,0.0231
80718,0,0.0091
80719,0,0.0007
80720,0,0.002
80721,0,0.0002
80722,0,0.0024
80723,0,0.0318
80724,0,0.3308
80725,0,0.1046
80726,0,0.0004
80727,0,0.2127
80728,0,0.0127
80729,0,0.0259
80730,0,0.03
80731,0,0.0021
80732,0,0.018
80733,0,0.0068
80734,0,0.0187
80735,0,0.0087
80736,0,0.0117
80737,0,0.0052
80738,0,0.1559
80739,0,0.003
80740,0,0.0157
80741,0,0.0096
80742,0,0.0002
80743,0,0.0043
80744,0,0.0103
80745,0,0.0004
80746,0,0.009
80747,0,0.0003
80748,0,0.0274
80749,0,0.0068
80750,0,0.0251
80751,0,0.2435
80752,0,0.0031
80753,0,0.336
80754,0,0.009
80755,0,0.0103
80756,0,0.0095
80757,0,0.0799
80758,0,0.0162
80759,0,0.0036
80760,0,0.286
80761,0,0.0115
80762,0,0.0692
80763,0,0.0338
80764,0,0.0042
80765,0,0.0108
80766,0,0.014
80767,0,0.0036
80768,0,0.011
80769,0,0.0145
80770,0,0.0218
80771,0,0.0485
80772,1,0.9192
80773,0,0.0987
80774,0,0.0007
80775,0,0.0309
80776,0,0.0407
80777,0,0.08
80778,0,0.0018
80779,0,0.0017
80780,0,0.0051
80781,0,0.0134
80782,0,0.0037
80783,0,0.3688
80784,0,0.0174
80785,0,0.0052
80786,0,0.0024
80787,1,0.9996
80788,0,0.0252
80789,0,0.0238
80790,0,0.0332
80791,0,0.0008
80792,0,0.0014
80793,0,0.0168
80794,0,0.0017
80795,0,0.013
80796,0,0.0459
80797,0,0.0339
80798,0,0.0004
80799,0,0.0269
80800,0,0.0208
80801,0,0.0117
80802,0,0.004
80803,0,0.083
80804,0,0.0004
80805,0,0.0246
80806,0,0.0005
80807,0,0.0017
80808,0,0.0257
80809,0,0.0751
80810,0,0.0083
80811,0,0.036
80812,0,0.0009
80813,0,0.0274
80814,0,0.0062
80815,0,0.055
80816,0,0.01
80817,0,0.0951
80818,0,0.0077
80819,0,0.0047
80820,0,0.068
80821,0,0.0127
80822,0,0.007
80823,1,0.9998
80824,0,0.0685
80825,0,0.2513
80826,0,0.0032
80827,0,0.0017
80828,0,0.0013
80829,0,0.0075
80830,0,0.0574
80831,0,0.0076
80832,1,0.99
80833,0,0.0212
80834,0,0.0027
80835,0,0.0039
80836,0,0.0437
80837,0,0.001
80838,0,0.0684
80839,0,0.0355
80840,0,0.0015
80841,0,0.0055
80842,0,0.0125
80843,0,0.0078
80844,0,0.0085
80845,0,0.0052
80846,0,0.2162
80847,0,0.0007
80848,0,0.0044
80849,0,0.0064
80850,0,0.2001
80851,0,0.008
80852,0,0.2251
80853,0,0.0789
80854,0,0.0162
80855,0,0.0008
80856,0,0.0151
80857,0,0.2531
80858,0,0.0632
80859,1,0.9784
80860,0,0.1678
80861,0,0.1606
80862,0,0.055
80863,0,0.0995
80864,1,0.9606
80865,0,0.012
80866,0,1e-04
80867,0,0.0029
80868,1,0.9684
80869,0,0.0015
80870,0,0.0248
80871,0,0.0013
80872,0,0.008
80873,0,0.0044
80874,1,0.9798
80875,0,0.4302
80876,0,0.004
80877,1,0.8927
80878,0,0.4028
80879,0,0.0467
80880,0,0.0274
80881,1,0.9915
80882,0,1e-04
80883,0,0.0938
80884,0,0.0002
80885,0,0.0013
80886,0,0.0004
80887,0,0.0011
80888,0,0.0105
80889,0,0.0013
80890,0,0.0297
80891,0,0.0502
80892,1,0.9958
80893,0,0.0063
80894,0,0.0025
80895,0,0.0134
80896,0,0.0008
80897,0,0.1678
80898,0,0.0027
80899,0,0.1038
80900,0,0.0008
80901,0,0.0204
80902,0,0.0171
80903,0,0.0024
80904,0,0.0011
80905,0,0.0003
80906,0,0.0191
80907,0,0.2229
80908,0,0.0785
80909,0,0.3195
80910,0,0.0233
80911,0,0.0006
80912,0,0.007
80913,0,0.009
80914,0,0.0014
80915,1,0.9811
80916,0,0.0035
80917,0,0.1145
80918,0,0.0015
80919,0,0.0249
80920,0,0.0032
80921,0,0.0183
80922,0,0.0511
80923,0,0.0017
80924,0,0.0288
80925,0,0.0159
80926,0,0.0139
80927,0,0.0376
80928,0,0.0043
80929,0,0.0316
80930,0,0.098
80931,1,0.9866
80932,0,0.1178
80933,0,0.0108
80934,0,0.0041
80935,0,0.012
80936,1,0.9563
80937,0,0.1294
80938,0,0.0045
80939,0,0.0175
80940,0,0.0434
80941,0,0.0478
80942,0,0.0325
80943,0,0.0418
80944,0,0.0183
80945,0,0.3795
80946,0,0.0013
80947,1,0.9968
80948,0,0.0012
80949,0,0.0313
80950,0,0.0099
80951,1,0.9941
80952,0,0.0642
80953,0,0.0037
80954,0,0.0017
80955,0,0.0018
80956,0,0.0004
80957,0,0.0101
80958,0,0.0706
80959,0,0.0137
80960,1,0.945
80961,0,0.0064
80962,0,0.16
80963,0,0.003
80964,0,0.0557
80965,0,0.0061
80966,0,0.0348
80967,0,0.0116
80968,0,0.0177
80969,0,0.0029
80970,0,0.0159
80971,1,0.9859
80972,0,0.3782
80973,0,0.0047
80974,0,0.0566
80975,0,0.0057
80976,0,0.0673
80977,0,0.0199
80978,0,0.0099
80979,0,0.0191
80980,0,0.0018
80981,1,0.9568
80982,0,0.0025
80983,0,0.0754
80984,0,0.0068
80985,0,0.0041
80986,0,0.0175
80987,0,0.1964
80988,0,0.0682
80989,0,0.0131
80990,0,0.0092
80991,0,0.004
80992,0,0.0106
80993,0,1e-04
80994,0,0.4689
80995,0,0.0343
80996,0,0.0461
80997,1,0.9977
80998,0,0.0172
80999,0,0.2045
81000,0,0.0348
81001,0,0.0868
81002,0,0.0256
81003,0,0.0073
81004,0,0.037
81005,0,0.0003
81006,0,0.0506
81007,0,1e-04
81008,0,0.0906
81009,0,0.0594
81010,0,0.199
81011,0,0.2609
81012,0,0.0109
81013,0,0.0037
81014,0,0.0037
81015,0,0.0443
81016,0,0.0571
81017,0,0.0056
81018,0,0.0234
81019,0,0.0032
81020,0,0.0715
81021,1,0.9423
81022,0,0.0075
81023,0,0.1769
81024,0,0.0201
81025,0,0.0095
81026,0,0.0092
81027,0,0.0447
81028,1,0.9732
81029,0,0.0245
81030,0,0.0137
81031,0,0.0376
81032,0,0.1097
81033,0,0.007
81034,1,0.9791
81035,0,0.0058
81036,0,0.0104
81037,1,0.9678
81038,0,0.0229
81039,0,0.0109
81040,0,0.015
81041,0,0.0147
81042,1,0.9822
81043,0,1e-04
81044,0,0.002
81045,0,0.003
81046,0,0.0459
81047,0,0.024
81048,0,0.0026
81049,0,0.0408
81050,0,0.0145
81051,0,0.0024
81052,0,0.0453
81053,0,1e-04
81054,0,0.0044
81055,0,0.0022
81056,0,0.0097
81057,0,0.1882
81058,0,0.0599
81059,0,1e-04
81060,0,0.0859
81061,1,0.6605
81062,0,0.0049
81063,0,0.0279
81064,1,0.9898
81065,0,0.0034
81066,1,0.7839
81067,0,0.0066
81068,0,0.0033
81069,1,0.9858
81070,0,0.0289
81071,0,0.0043
81072,0,0.0053
81073,0,0.0766
81074,0,0.0067
81075,0,0.0338
81076,0,0.0036
81077,0,0.0013
81078,0,0.0013
81079,0,0.0173
81080,0,0.0042
81081,0,0.3779
81082,0,0.02
81083,1,0.5664
81084,0,0.0002
81085,1,0.9903
81086,0,0.0078
81087,0,0.0071
81088,0,0.0416
81089,0,0.0259
81090,0,0.012
81091,0,0.0111
81092,0,0.0002
81093,0,0.0282
81094,0,0.0046
81095,0,0.025
81096,0,1e-04
81097,0,0.0244
81098,0,0.0475
81099,0,0.0048
81100,0,0.001
81101,0,0.0017
81102,0,0.0487
81103,0,0.0004
81104,0,0.0021
81105,0,0.0017
81106,0,0.001
81107,0,0.0236
81108,0,0.0089
81109,0,0.0092
81110,0,0.0277
81111,0,0.0073
81112,0,0.0004
81113,0,0.3384
81114,0,0.0013
81115,0,0.0006
81116,0,0.0152
81117,0,0.0003
81118,0,0.0752
81119,0,0.0213
81120,1,0.9895
81121,0,0.0168
81122,0,0.0508
81123,0,0.0011
81124,0,0.054
81125,0,0.1017
81126,0,0.0159
81127,1,0.9726
81128,1,0.9259
81129,0,0.0085
81130,0,0.015
81131,0,0.0131
81132,0,0.0002
81133,0,0.0027
81134,0,0.0996
81135,0,0.0252
81136,1,0.9969
81137,0,0.0127
81138,0,0.0875
81139,0,0.0064
81140,0,0.032
81141,0,0.0055
81142,0,0.2522
81143,0,0.0241
81144,0,0.0088
81145,0,0.0071
81146,1,0.9784
81147,1,0.8852
81148,0,0.003
81149,0,0.0518
81150,0,0.0004
81151,0,0.0158
81152,0,0.0018
81153,0,0.0981
81154,0,0.0007
81155,0,0.0559
81156,0,0.1936
81157,0,0.0837
81158,0,0.0057
81159,0,0.0264
81160,0,0.0053
81161,1,0.9591
81162,0,0.1913
81163,0,0.0231
81164,1,0.8915
81165,0,0.0188
81166,1,0.9982
81167,0,0.1338
81168,0,0.0036
81169,0,0.0248
81170,1,0.5047
81171,0,0.0015
81172,0,0.0061
81173,0,0.0205
81174,0,0.0052
81175,0,0.2101
81176,0,0.0009
81177,0,0.0915
81178,0,0.0433
81179,0,0.174
81180,0,0.0317
81181,0,0.0029
81182,0,0.1548
81183,1,0.9933
81184,0,0.0052
81185,0,0.0337
81186,0,0.0161
81187,0,0.0086
81188,0,0.0314
81189,0,0.0245
81190,0,0.0125
81191,0,0.0026
81192,0,0.0657
81193,0,0.0059
81194,0,0.0015
81195,0,0.0005
81196,0,0.0032
81197,0,0.0025
81198,0,0.0014
81199,0,0.0051
81200,0,0.0217
81201,0,0.0499
81202,1,0.9799
81203,0,0.0442
81204,0,0.062
81205,1,0.9896
81206,0,0.003
81207,0,0.0022
81208,0,0.0034
81209,0,0.0078
81210,0,0.0299
81211,0,0.0012
81212,0,0.0038
81213,0,0.001
81214,0,0.0018
81215,0,0.0231
81216,0,0.0028
81217,1,0.7436
81218,1,0.9533
81219,1,0.9855
81220,0,0.025
81221,0,0.0327
81222,0,0.0002
81223,0,0.0362
81224,0,0.1062
81225,0,0.0044
81226,0,0.1349
81227,0,0.0037
81228,0,1e-04
81229,0,0.0198
81230,0,0.0052
81231,0,0.1894
81232,0,0.0132
81233,0,0.0158
81234,0,0.0282
81235,0,0.0088
81236,0,0.0056
81237,0,0.0008
81238,0,0.0062
81239,1,0.9939
81240,0,1e-04
81241,0,0.0004
81242,0,0.0699
81243,0,0.0145
81244,0,0.0022
81245,0,0.0571
81246,0,0.0348
81247,1,0.7941
81248,0,0.0031
81249,0,0.1063
81250,0,0.2106
81251,0,0.0011
81252,0,0.0029
81253,0,0.053
81254,0,0.3788
81255,0,0.0405
81256,1,0.9466
81257,0,0.0131
81258,0,0.0046
81259,0,0.0196
81260,0,0.0217
81261,0,0.1131
81262,0,0.0597
81263,0,0.2003
81264,0,0.0208
81265,0,0.0026
81266,0,0.3295
81267,0,0.0012
81268,0,0.0118
81269,0,0.1144
81270,0,1e-04
81271,1,0.9177
81272,0,0.0251
81273,0,0.0047
81274,0,0.0633
81275,0,0.0947
81276,0,0.0671
81277,1,0.678
81278,0,0.1302
81279,0,0.0715
81280,0,0.0411
81281,1,0.9303
81282,0,0.0116
81283,0,0.0133
81284,0,0.0296
81285,0,0.1641
81286,0,0.0959
81287,1,0.7638
81288,0,0.0025
81289,0,0.0013
81290,0,0.0712
81291,0,0.003
81292,0,0.0083
81293,0,0.0383
81294,0,0.0033
81295,1,0.8146
81296,0,0.0107
81297,0,0.0041
81298,0,0.0213
81299,0,0.0259
81300,0,0.0695
81301,0,0.0154
81302,0,0.0034
81303,0,0.0208
81304,0,0.0265
81305,0,0.0005
81306,0,0.0143
81307,0,0.0061
81308,0,0.0248
81309,0,1e-04
81310,0,0.0458
81311,0,0.0352
81312,0,0.0066
81313,0,0.0014
81314,0,0.0093
81315,0,0.0282
81316,0,0.1023
81317,0,0.0516
81318,0,0.0258
81319,0,0.0105
81320,1,0.9612
81321,0,0.0322
81322,0,0.0134
81323,0,0.0488
81324,0,0.0036
81325,0,1e-04
81326,0,0.0018
81327,0,0.0289
81328,1,0.9688
81329,0,0.0265
81330,0,0.0346
81331,0,1e-04
81332,0,0.014
81333,0,0.0883
81334,1,0.5283
81335,0,0.0014
81336,0,1e-04
81337,0,0.0046
81338,0,0.0062
81339,0,0.0053
81340,0,0.0018
81341,0,0.0046
81342,0,0.0087
81343,1,0.9914
81344,0,0.0005
81345,0,0.001
81346,0,0.0007
81347,0,0.0038
81348,1,0.9704
81349,0,0.1881
81350,0,0.0032
81351,0,0.0417
81352,0,0.0028
81353,0,0.0231
81354,0,0.0019
81355,0,0.0067
81356,0,0.0045
81357,1,0.9792
81358,0,0.003
81359,0,0.0151
81360,0,0.0171
81361,0,0.0253
81362,0,0.021
81363,0,0.0171
81364,1,0.7653
81365,0,0.0047
81366,0,0.0223
81367,0,0.3403
81368,0,0.0358
81369,1,0.8872
81370,0,0.0022
81371,0,0.0209
81372,0,0.0036
81373,0,0.0089
81374,0,0.0012
81375,0,0.038
81376,0,0.0087
81377,1,0.9944
81378,0,0.0721
81379,0,0.0185
81380,0,0.0004
81381,0,0.0048
81382,0,0.0023
81383,0,0.0031
81384,0,0.0065
81385,0,0.0081
81386,0,0.0346
81387,0,0.0025
81388,0,0.0065
81389,0,0.0099
81390,0,0.0195
81391,0,0.0011
81392,1,0.7401
81393,0,0.0157
81394,0,0.0402
81395,0,0.067
81396,0,0.0079
81397,0,0.1299
81398,0,0.0002
81399,0,0.0069
81400,0,0.1202
81401,0,0.0429
81402,0,0.012
81403,0,0.0118
81404,0,0.0061
81405,1,0.9949
81406,0,0.0068
81407,0,0.0049
81408,0,0.0141
81409,0,0.0091
81410,0,0.0525
81411,0,0.0242
81412,0,0.0053
81413,1,0.9473
81414,0,0.0011
81415,0,0.1118
81416,0,0.0024
81417,0,0.0504
81418,0,0.0349
81419,0,0.0191
81420,0,0.0011
81421,0,0.0005
81422,0,0.1276
81423,0,0.0006
81424,0,0.0237
81425,1,0.9428
81426,0,0.0318
81427,0,0.0062
81428,0,0.0037
81429,1,0.99
81430,0,0.0012
81431,0,0.0569
81432,1,0.9769
81433,0,0.0379
81434,0,0.062
81435,0,0.0241
81436,0,0.0485
81437,0,0.0031
81438,0,0.0202
81439,0,0.0008
81440,0,0.0018
81441,0,0.0141
81442,0,0.0009
81443,0,0.0011
81444,0,0.0984
81445,0,0.0375
81446,0,0.0653
81447,0,0.0128
81448,0,0.016
81449,0,0.0048
81450,0,0.0576
81451,0,0.0534
81452,0,0.0002
81453,0,0.003
81454,0,0.0338
81455,0,0.0084
81456,0,0.0002
81457,0,0.0064
81458,0,0.0226
81459,0,0.0065
81460,0,0.1269
81461,0,0.0041
81462,1,0.9874
81463,0,0.0077
81464,0,0.0273
81465,0,0.0032
81466,0,0.0
81467,0,0.0065
81468,0,0.0099
81469,0,0.0172
81470,0,0.0122
81471,0,0.0002
81472,0,0.0577
81473,0,0.027
81474,0,0.0254
81475,0,0.0027
81476,1,0.594
81477,1,0.9998
81478,0,0.0586
81479,0,0.006
81480,0,0.007
81481,0,0.0552
81482,0,0.0273
81483,0,0.0498
81484,0,0.0298
81485,0,0.0053
81486,0,1e-04
81487,0,0.0074
81488,0,0.0069
81489,0,0.007
81490,0,0.0471
81491,0,0.0759
81492,0,0.018
81493,0,1e-04
81494,0,0.0166
81495,0,0.009
81496,0,0.0053
81497,0,0.0025
81498,0,0.0072
81499,0,0.015
81500,0,0.0018
81501,1,0.9684
81502,0,0.0213
81503,0,0.0075
81504,0,0.0047
81505,0,0.0079
81506,0,0.0022
81507,0,0.0154
81508,0,1e-04
81509,0,0.0732
81510,0,0.1101
81511,1,0.8961
81512,0,0.0862
81513,0,0.0006
81514,0,0.0018
81515,0,0.0031
81516,0,0.0607
81517,0,0.2742
81518,0,0.0014
81519,1,0.746
81520,0,0.0361
81521,0,0.0108
81522,0,0.017
81523,0,0.0202
81524,0,0.0096
81525,0,0.005
81526,0,0.0024
81527,0,0.0009
81528,0,0.0468
81529,0,0.1607
81530,0,0.0075
81531,0,0.0025
81532,0,0.0199
81533,0,0.0009
81534,0,0.007
81535,0,0.0113
81536,0,0.0025
81537,1,0.8525
81538,0,0.0625
81539,0,0.0005
81540,0,0.0037
81541,0,0.0606
81542,0,0.0032
81543,0,0.0194
81544,0,0.0885
81545,0,0.0009
81546,0,0.0017
81547,0,0.0406
81548,0,0.2497
81549,0,0.0201
81550,0,0.1134
81551,0,0.0585
81552,0,0.0527
81553,1,0.9996
81554,0,0.0002
81555,0,0.0173
81556,0,0.0008
81557,0,0.018
81558,0,0.017
81559,1,0.9666
81560,0,0.0338
81561,0,0.2106
81562,0,1e-04
81563,0,0.0023
81564,0,0.0187
81565,0,0.0005
81566,0,0.001
81567,1,0.9763
81568,1,0.9962
81569,0,0.0246
81570,1,0.9893
81571,0,0.3382
81572,0,0.0033
81573,0,1e-04
81574,0,0.0159
81575,0,0.0082
81576,0,0.0212
81577,0,0.137
81578,0,0.0136
81579,0,0.2085
81580,0,0.26
81581,0,0.0156
81582,0,0.0017
81583,0,0.3571
81584,0,0.278
81585,0,0.0237
81586,0,0.0741
81587,0,0.0191
81588,0,0.1722
81589,0,0.0016
81590,0,0.0016
81591,0,0.0027
81592,0,0.0313
81593,0,0.0116
81594,0,0.0038
81595,1,0.9736
81596,0,0.0083
81597,0,0.0041
81598,1,0.9626
81599,0,0.0018
81600,0,0.0254
81601,0,0.0076
81602,0,0.002
81603,0,0.0198
81604,0,0.0492
81605,0,0.0336
81606,1,0.8271
81607,0,0.014
81608,0,0.0211
81609,0,0.0191
81610,0,0.0007
81611,0,0.0991
81612,0,0.0387
81613,0,0.0176
81614,0,0.0502
81615,0,0.0218
81616,0,0.0086
81617,0,0.0671
81618,0,0.2292
81619,0,0.0062
81620,0,0.1301
81621,0,0.0003
81622,0,0.0056
81623,0,0.0331
81624,0,0.0002
81625,0,0.004
81626,0,0.0097
81627,0,0.0
81628,0,0.0582
81629,0,0.0126
81630,0,0.0019
81631,0,0.0163
81632,0,0.2581
81633,0,0.015
81634,0,0.082
81635,0,0.0104
81636,0,0.0002
81637,0,0.0005
81638,0,0.0264
81639,0,0.0691
81640,0,0.0038
81641,0,0.066
81642,1,0.8609
81643,1,0.8122
81644,0,0.0065
81645,0,1e-04
81646,0,0.0009
81647,0,0.0
81648,0,0.0066
81649,0,0.0016
81650,0,1e-04
81651,0,0.0988
81652,0,0.0039
81653,0,0.0064
81654,0,0.0358
81655,0,0.0036
81656,0,0.0172
81657,0,0.0047
81658,0,0.1162
81659,0,0.0121
81660,0,0.1376
81661,0,0.0205
81662,0,0.0278
81663,0,0.0021
81664,0,0.0247
81665,0,0.3661
81666,0,0.0167
81667,0,1e-04
81668,0,1e-04
81669,0,0.0003
81670,1,0.528
81671,0,0.0963
81672,1,0.9833
81673,0,0.0071
81674,0,0.0134
81675,1,0.9944
81676,0,0.0002
81677,0,0.0012
81678,0,0.0378
81679,0,0.0269
81680,0,0.0166
81681,0,0.0406
81682,0,0.0109
81683,1,0.9399
81684,0,0.002
81685,1,0.8106
81686,0,0.0074
81687,0,0.008
81688,1,0.9742
81689,0,0.001
81690,0,0.0116
81691,0,0.0019
81692,0,0.0711
81693,1,0.9875
81694,0,0.0119
81695,0,0.0034
81696,0,0.0006
81697,1,0.6814
81698,0,0.0977
81699,0,0.005
81700,0,0.0291
81701,0,0.0498
81702,0,0.0076
81703,0,0.0697
81704,0,0.035
81705,1,0.9794
81706,0,0.0002
81707,0,0.0008
81708,0,0.0056
81709,0,0.011
81710,0,0.2509
81711,0,0.0356
81712,0,0.1507
81713,0,0.0042
81714,0,0.0028
81715,0,0.3807
81716,0,0.0014
81717,0,0.0041
81718,0,0.001
81719,1,0.9937
81720,0,0.0166
81721,0,0.0202
81722,1,0.8951
81723,0,0.0614
81724,0,0.0709
81725,0,0.027
81726,0,0.0523
81727,0,0.0471
81728,0,0.0289
81729,0,0.0189
81730,0,0.0126
81731,0,0.0116
81732,0,0.0148
81733,0,0.0112
81734,0,0.0023
81735,0,0.1019
81736,0,0.0123
81737,0,0.028
81738,0,0.0629
81739,0,0.0475
81740,0,0.0012
81741,0,0.3711
81742,1,0.9186
81743,1,0.9961
81744,0,0.0099
81745,0,0.0039
81746,1,0.9946
81747,0,0.0261
81748,0,0.01
81749,0,1e-04
81750,1,0.9778
81751,1,0.9227
81752,1,0.9694
81753,0,0.0004
81754,0,0.0149
81755,0,0.0011
81756,0,0.0368
81757,0,0.0118
81758,0,0.057
81759,0,0.0119
81760,0,1e-04
81761,0,0.0032
81762,0,0.0003
81763,0,0.0081
81764,0,0.0139
81765,0,0.0044
81766,0,0.0201
81767,0,0.0162
81768,0,0.1121
81769,0,0.0
81770,0,0.0
81771,0,0.012
81772,0,0.0249
81773,0,0.0067
81774,0,0.0031
81775,0,0.1156
81776,0,0.1382
81777,0,0.1957
81778,0,0.0125
81779,0,0.3391
81780,0,0.0117
81781,0,0.0005
81782,0,0.0916
81783,0,0.0242
81784,0,0.0119
81785,0,0.0275
81786,0,0.1043
81787,0,0.0211
81788,1,0.931
81789,0,0.0064
81790,0,0.0056
81791,0,0.0067
81792,0,0.1158
81793,0,0.0153
81794,0,0.0272
81795,0,0.0242
81796,0,0.0043
81797,0,0.0216
81798,0,0.0115
81799,0,0.0138
81800,0,0.0006
81801,0,0.0017
81802,0,0.0007
81803,0,0.0321
81804,0,0.0209
81805,0,0.4332
81806,0,0.0008
81807,0,0.008
81808,0,0.0977
81809,0,0.0005
81810,0,0.0296
81811,1,0.9964
81812,1,0.9497
81813,0,0.0853
81814,0,0.0286
81815,0,0.1555
81816,1,0.9884
81817,0,0.1792
81818,0,0.0128
81819,0,0.0073
81820,0,0.0316
81821,0,0.0092
81822,1,0.9884
81823,0,0.0296
81824,0,0.0651
81825,0,0.061
81826,1,0.9966
81827,0,0.0029
81828,1,0.9624
81829,0,0.0996
81830,0,0.0289
81831,0,0.0424
81832,0,0.0337
81833,0,0.0004
81834,0,0.0097
81835,0,0.0017
81836,1,0.9911
81837,0,0.0076
81838,0,0.0131
81839,0,0.0009
81840,1,0.8711
81841,0,0.0807
81842,1,0.984
81843,0,0.0025
81844,1,0.9924
81845,0,0.0145
81846,0,0.0202
81847,0,0.1136
81848,1,0.9781
81849,0,0.0015
81850,0,0.0002
81851,0,1e-04
81852,0,0.0002
81853,0,0.015
81854,1,0.8613
81855,0,0.0617
81856,0,0.0076
81857,0,0.0064
81858,0,0.0058
81859,1,0.6602
81860,1,0.9072
81861,0,0.0444
81862,0,0.0002
81863,0,0.3507
81864,0,0.1438
81865,0,0.016
81866,0,0.0004
81867,0,0.011
81868,0,0.0355
81869,0,0.4901
81870,0,0.1084
81871,0,0.112
81872,0,0.0004
81873,0,0.0003
81874,1,0.9951
81875,0,0.0064
81876,0,0.109
81877,0,0.0671
81878,0,0.0092
81879,1,0.9238
81880,1,0.8775
81881,1,0.9377
81882,0,0.0099
81883,1,0.8991
81884,1,0.9801
81885,0,0.0125
81886,0,0.0033
81887,0,0.0204
81888,0,0.0056
81889,0,0.0144
81890,0,0.0058
81891,0,0.002
81892,0,0.0076
81893,0,0.0075
81894,1,0.9362
81895,0,0.0028
81896,1,0.9683
81897,0,0.0034
81898,0,0.0378
81899,0,0.0305
81900,0,0.1039
81901,0,0.0044
81902,1,0.997
81903,0,0.0006
81904,0,0.0002
81905,0,0.357
81906,0,0.001
81907,0,0.0092
81908,0,0.0173
81909,0,0.0056
81910,0,0.0109
81911,0,0.0067
81912,0,0.0011
81913,0,0.0089
81914,0,0.0102
81915,0,0.0091
81916,0,0.0151
81917,1,0.5365
81918,0,0.0024
81919,0,0.0054
81920,0,0.024
81921,0,0.0156
81922,1,0.9094
81923,0,0.0481
81924,0,0.0123
81925,0,0.0305
81926,0,0.0247
81927,0,0.0078
81928,0,0.077
81929,0,0.0335
81930,0,0.1247
81931,0,0.146
81932,0,0.0062
81933,1,0.994
81934,0,0.1404
81935,0,0.0124
81936,0,0.0716
81937,0,0.0181
81938,0,0.0128
81939,0,0.0131
81940,0,0.0004
81941,0,0.0021
81942,0,0.0074
81943,0,0.0623
81944,0,0.0055
81945,0,0.0162
81946,0,0.0456
81947,0,0.0757
81948,0,0.001
81949,0,0.0211
81950,0,0.0068
81951,0,0.4197
81952,0,0.0054
81953,0,0.1274
81954,0,0.0087
81955,0,0.0114
81956,0,0.0009
81957,0,1e-04
81958,0,0.0501
81959,0,0.0471
81960,0,0.009
81961,0,0.0047
81962,0,0.0056
81963,1,0.998
81964,1,0.9954
81965,0,0.0433
81966,1,0.9879
81967,0,0.0397
81968,0,0.0051
81969,0,0.0088
81970,0,0.0041
81971,0,0.0627
81972,0,0.0012
81973,0,0.2385
81974,0,0.0053
81975,0,0.0128
81976,0,0.0393
81977,1,0.9338
81978,0,0.033
81979,0,0.0367
81980,0,0.0164
81981,0,0.0038
81982,0,0.0119
81983,0,0.0213
81984,0,0.002
81985,1,0.9586
81986,0,0.0051
81987,0,0.0006
81988,0,0.0022
81989,0,0.0068
81990,0,0.106
81991,0,0.064
81992,1,0.9036
81993,1,0.7279
81994,0,0.0049
81995,0,0.0145
81996,0,0.0111
81997,0,0.0309
81998,0,0.0059
81999,0,0.0468
82000,0,0.0072
82001,0,0.0038
82002,1,0.9932
82003,0,0.021
82004,0,0.0065
82005,0,0.0006
82006,0,0.4638
82007,0,0.0742
82008,0,0.1068
82009,0,0.0173
82010,0,0.0006
82011,1,0.6694
82012,0,0.0159
82013,0,0.0006
82014,0,1e-04
82015,0,0.0274
82016,1,0.5382
82017,0,0.0028
82018,0,0.0631
82019,0,0.1238
82020,1,0.5229
82021,0,0.0768
82022,0,0.0025
82023,0,0.1057
82024,0,0.001
82025,0,0.009
82026,0,0.0158
82027,0,0.0582
82028,0,0.0377
82029,0,0.0099
82030,1,0.9739
82031,0,0.0124
82032,0,0.0484
82033,1,0.6775
82034,0,0.0024
82035,0,0.0234
82036,0,0.1562
82037,0,0.1253
82038,0,0.1031
82039,0,0.0218
82040,0,1e-04
82041,0,0.0106
82042,0,0.0002
82043,0,0.0821
82044,1,0.9055
82045,0,0.0109
82046,0,0.0033
82047,0,0.1966
82048,0,0.1214
82049,0,0.1013
82050,0,0.0288
82051,0,0.0115
82052,0,0.0911
82053,0,0.0021
82054,0,0.0024
82055,0,0.006
82056,0,0.0512
82057,0,0.1464
82058,0,0.0254
82059,0,0.0945
82060,0,0.105
82061,0,0.0002
82062,0,0.0092
82063,0,0.0806
82064,0,0.0662
82065,0,0.1388
82066,0,0.0271
82067,0,0.0062
82068,1,0.8755
82069,0,0.0749
82070,0,0.0396
82071,0,0.0078
82072,0,0.0628
82073,0,0.0574
82074,0,0.0472
82075,0,0.0268
82076,0,0.4807
82077,0,0.0566
82078,0,0.0005
82079,0,0.0927
82080,0,0.0011
82081,0,0.0058
82082,1,0.9787
82083,0,0.0553
82084,0,0.007
82085,0,0.0025
82086,0,0.0306
82087,0,0.001
82088,0,0.1475
82089,0,0.0012
82090,0,0.0017
82091,0,0.0072
82092,0,0.0106
82093,1,0.7998
82094,0,0.0618
82095,0,0.0718
82096,0,0.056
82097,0,0.0012
82098,0,0.0337
82099,0,0.032
82100,0,0.0108
82101,0,0.0144
82102,0,0.0561
82103,0,0.0162
82104,0,0.0223
82105,0,0.1164
82106,1,0.7513
82107,0,0.0068
